标题,朝代,作者,体裁,内容
﻿楼上二首 其一 ,金,赵秉文,七言绝句,楼头四面好风生，下与遥山一样平。睡起沙幮欹枕处，恰如水底看云行。
﻿楼上二首 其二 ,金,赵秉文,七言绝句,山城过雨怯衣单，清晓楼头六月寒。却唤奚奴添半臂，要乘凉气倚栏干。
﻿下直,金,赵秉文,七言绝句,绿槐影里鸟呼风，退食凉生襟袖中。满地绿苔承步幛，楸花无蒂落深宫。
﻿宿王佐寺,金,赵秉文,七言绝句,鞍山柘水事茫茫，犹记同游宿上方。老大重寻窗下宿，残经挂壁故人亡。
﻿送人之河中,金,赵秉文,七言绝句,功名蚁穴梦南柯，投老空门不较多。试看铁牛无用处，横身终古负黄河。
﻿潭上二首 其一 ,金,赵秉文,七言绝句,倒影花枝照水明，三三五五岸边行。今年潭上游人少，不是东风也世情。
﻿潭上二首 其二 ,金,赵秉文,七言绝句,日斜飞尽往来尘，为怕春愁恋酒樽。醉里不知归去晚，先声留著颢华门。
﻿中秋日郊外遇雨,金,赵秉文,七言绝句,斜风吹雨水生寒，荷盖倾珠下芡盘。惊起鹭鸶眠不得，冲烟飞过蓼花滩。
﻿燕子图三首 其一 ,金,赵秉文,七言绝句,一别天涯十见春，重来白发一番新。心知话尽春愁处，相对依依如故人。
﻿燕子图三首 其二 ,金,赵秉文,七言绝句,祝尔区区万里身，锦书回寄莫辞频。而今塞北看双翼，多少中原失意人。
﻿燕子图三首 其三 ,金,赵秉文,七言绝句,交亲消息两何如，满眼兵戈不得书。为问南来新燕子，衔泥曾复到吾庐。
﻿登定安阁,金,赵秉文,七言绝句,春风吹袖著栏干，薄雾初收雪未残。拟折梅花遮远日，愁看直北是长安。
﻿题李平父画黄山蹇驴诗图二首 其一 ,金,赵秉文,七言绝句,浮光林杪水参差，意想先生得句时。千古黄山山下路，蹇驴不是少人骑。
﻿题李平父画黄山蹇驴诗图二首 其二 ,金,赵秉文,七言绝句,三十年前济水东，诗人曾识蹇驴翁。而今画出推敲势，却恐相逢是梦中。
﻿荥阳古槐,金,赵秉文,七言绝句,荥阳县东千占槐，人言曾见汉朝来。不知几觉南柯梦，直至如今唤不回。
﻿虎牢,金,赵秉文,七言绝句,两崖峡束枕洪涛，自古英雄争虎牢。苍天胡为设此险，长使战骨如山高。
﻿新安道中,金,赵秉文,七言绝句,草根啾唧候虫鸣，月黑山腰信马行。夹路水声长在耳，六根先得一根清。
﻿河上公庙,金,赵秉文,七言绝句,河上丈人忘姓名，一编道德了一生。时来河上观物化，投胶欲变黄河清。
﻿稠桑谷遇雨,金,赵秉文,七言绝句,穷秋两渡稠桑谷，马滑还经险路过。骑上下山三十里，天教冲雨看黄河。
﻿游华山四绝 其一 ,金,赵秉文,七言绝句,石头荦确水纵横，过雨山閒草屦轻。未到上方先满意，倚天青壁看云生。
﻿游华山四绝 其二 ,金,赵秉文,七言绝句,我与青山有旧盟，淡云微雨忽渝平。朝来自献三峰出，真个山神不世情。
﻿游华山四绝 其三 ,金,赵秉文,七言绝句,仙人仙去有仙掌，袖中掷下青芙蓉。遗与杨羲书一纸，暂留笙鹤驻中峰。
﻿游华山四绝 其四 ,金,赵秉文,七言绝句,玉龟山下古仙真，许我天台一化身。拟把岳莲骑白鹤，下看浮世尽红尘。
﻿雨晴,金,赵秉文,七言绝句,一春无雨作泥香，碧瓦朝来泛霁光。留得紫薇花上露，几招渴燕下雕梁。
﻿济源四绝 其一 ,金,赵秉文,七言绝句,歌管年年乐太平，而今钲鼓替欢声。裴公祠下无穷水，好乞馀波为洗兵。
﻿济源四绝 其二 ,金,赵秉文,七言绝句,祠前缭绕无穷水，竹杪参差不尽山。极目水穷山尽处，天坛犹在白云间。
﻿济源四绝 其三 ,金,赵秉文,七言绝句,树映楼台水映空，溪容林意两溶溶。夏山如醉无人画，远处微茫近处浓。
﻿济源四绝 其四 ,金,赵秉文,七言绝句,毵毵云木晓相参，寺枕龙蟠十顷潭。一径通幽竹深处，居人指似侍中庵。
﻿一雨,金,赵秉文,七言绝句,遥望丛林一塔孤，蹇骑日转古城隅。夜来一雨添新涨，潋滟滩头渐欲无。
﻿山行四绝 其一 ,金,赵秉文,七言绝句,终日看云不忍还，马蹄荦确两山间。雨声欲到诗人耳，云气先濛一半山。
﻿山行四绝 其二 ,金,赵秉文,七言绝句,漠漠青田鹭啄苔，背人飞去又飞回。青山影里衔青稻，知是济源枋口来。
﻿山行四绝 其三 ,金,赵秉文,七言绝句,树根系筏水沦漪，雨里看山也大奇。不见文公陈迹在，摩挲苔壁认题诗。
﻿山行四绝 其四 ,金,赵秉文,七言绝句,玉柱峰前紫翠堆，道人架竹引泉来。穿云络石无人见，下赴龙门作怒雷。
﻿和杨尚书之美韵四绝 其一 ,金,赵秉文,七言绝句,河南夫子两程子，要与洙泗继后尘。濂溪先生为张本，舞雩风里浴沂春。
﻿和杨尚书之美韵四绝 其二 ,金,赵秉文,七言绝句,东莱两本不朽计，读书原委有来因。伤哉绝笔大事记，续经未了已亡身。
﻿和杨尚书之美韵四绝 其三 ,金,赵秉文,七言绝句,诸公辨论助怪惊，削去训传非人情。大公至正本无我，吾道初如日月明。
﻿和杨尚书之美韵四绝 其四 ,金,赵秉文,七言绝句,汉儒俗学欺盲聋，独有一士超樊笼。君家子云晚治易，圣人门户见重重。
﻿雪望,金,赵秉文,七言绝句,吹面风来受雪寒，宝花楼阁五云端。舡移忽破琼瑶影，丹凤桥边驻马看。
﻿题刘德温画湖山丰夏横幅四绝 其一 ,金,赵秉文,七言绝句,闻道神仙郭恕先，曾将清夏写湖山。而今宝墨归天上，时许刘郎见一斑。
﻿题刘德温画湖山丰夏横幅四绝 其二 ,金,赵秉文,七言绝句,湖山清夏不应丰，一径林阴水石中。六月凉生清蒻底，钓鱼船上一丝风。
﻿题刘德温画湖山丰夏横幅四绝 其三 ,金,赵秉文,七言绝句,风来山脚水沦涟，林影参差舞镜天。袖里长安遮日手，绿阴多处弄潺湲。
﻿题刘德温画湖山丰夏横幅四绝 其四 ,金,赵秉文,七言绝句,远处微茫近处浓，岸容林意两溶溶。夏山如醉无人画，更倩刘郎作几峰。
﻿蝉,金,赵秉文,七言绝句,薄薄秋云两翼轻，淤泥脱迹便恢声。可能枵腹凉阴底，受尽人间风露清。
﻿题东坡画古柏怪石图三首 其一 ,金,赵秉文,七言绝句,荒山老柏蘖拥肿，相伴丑石反成妍。有人披图笑领似，不才如我终天年。
﻿题东坡画古柏怪石图三首 其二 ,金,赵秉文,七言绝句,人生散材如散木，槁死深山病益奇。放出参天二千尺，安用荒藤缠绕为。
﻿题东坡画古柏怪石图三首 其三 ,金,赵秉文,七言绝句,东坡戏墨作树石，笔势海上驱风涛。画师所难公所易，未必此图如此高。
﻿即事,金,赵秉文,七言绝句,楼头不见暮山重，遥认青林雨意浓。一阵风来忽吹散，断云还补两三峰。
﻿宿朱家寺,金,赵秉文,七言绝句,撤幕风来远更清，窗开野旷见云生。夜深古殿无灯烛，画壁时因掣电明。
﻿三苏帖二首 其一 ,金,赵秉文,七言绝句,他年鸿雁各分飞，风雨潇潇有所思。犹记读书怀远驿，夜深灯火对床时。
﻿三苏帖二首 其二 ,金,赵秉文,七言绝句,君家一日会三苏，翰墨人间今古无。时向明窗展横幅，不须更写德星图。
﻿金水河,金,赵秉文,七言绝句,金水河边驻马时，熙春阁外夕阳微。旧时同乐园前水，曾照寒鸦几度归。
﻿管幼安濯足图,金,赵秉文,七言绝句,道丧何人识重轻，白头不作魏公卿。沧浪濯足知君意，浊水那能浼我清。
﻿庞才卿画长江图,金,赵秉文,七言绝句,青山隐隐水悠悠，何处长江是尽头。欸乃一声人不见，忽从天际下归舟。
﻿晚登太史台二首 其一 ,金,赵秉文,七言绝句,云镂残阳一线金，西风吹雨破层阴。归鸦怪得红翻背，返照依依在远林。
﻿晚登太史台二首 其二 ,金,赵秉文,七言绝句,市桥落日与波平，返照前湾别舸明。不觉城头来溟色，回看天际暮烟生。
﻿净安寺紫蜡梅,金,赵秉文,七言绝句,倩谁传语主林神，莫以时宜斗斩新。只是旧时黄面老，而今现作紫金身。
﻿坡阳归隐图,金,赵秉文,七言绝句,年过六秩尚蹉跎，奈此坡阳归隐何。不是不归归未得，家山虽好虎狼多。
﻿九日繁台寺,金,赵秉文,七言绝句,九日登临一散怀，繁台寺下插花回。空明衣上波光动，知是扁舟泛月来。
﻿题移刺右丞画双鹿图二首 其一 ,金,赵秉文,七言绝句,忘言老人写双鹿，笔力不减东丹王。右相丹青乃馀事，向来勋业扶明昌。
﻿题移刺右丞画双鹿图二首 其二 ,金,赵秉文,七言绝句,当年扈从直长杨，想见秋山槲叶黄。沙外小滩圆似月，眼明双鹿噍斜阳。
﻿道傍古槐,金,赵秉文,七言绝句,虬枝盘屈尚百尺，不肯为人充栋梁。六月行人汗如洗，尚能于世作清凉。
﻿昭君出塞图,金,赵秉文,七言绝句,无情汉月解随人，羞向天涯照妾身。闻道将军侯万户，已将功业上麒麟。
﻿子卿归汉图,金,赵秉文,七言绝句,节旄落尽始归来，白发龙钟老可哀。犹胜生降不归汉，将军空有望乡台。
﻿庞才卿画春山归隐图,金,赵秉文,七言绝句,了无车马到山家，门外东风扫落花。春入山閒人不见，无时无处不烟霞。
﻿中牟阳冰篆,金,赵秉文,七言绝句,龙蛇起陆虫蚀木，商盘周鼓秦刻馀。中牟三异今分四，断碑残缺阳冰书。
﻿同乐园二首 其一 ,金,赵秉文,七言绝句,春归空苑不成妍，柳影毵毵水底天。过却清明游客少，晚风吹动钓鱼舡。
﻿同乐园二首 其二 ,金,赵秉文,七言绝句,石作墙垣竹映门，水回山复几桃源。毛飘水面知鹅栅，角出墙头认鹿园。
﻿过杨太尉坟,金,赵秉文,七言绝句,直道从来自不容，断碑千载尚尘封。潼关关下坟三尺，清节高于太华峰。
﻿游上清宫四首 其一 ,金,赵秉文,七言绝句,阴阴垂柳净朝晖，城郭山林果是非。步绕仙坛香露湿，紫玟瑰刺骨人衣。
﻿游上清宫四首 其二 ,金,赵秉文,七言绝句,醮罢琳宫日更长，坐看幡影午悠扬。幽人唤起青童睡，苔径扫花筠帚香。
﻿游上清宫四首 其三 ,金,赵秉文,七言绝句,细细薰风淡淡阴，过云抛雨上花心。黄莺渴咮沾微润，飞上高枝作好音。
﻿游上清宫四首 其四 ,金,赵秉文,七言绝句,细雨薰风未熟梅，仙禽啄实下莓苔。夏芳将尽无多景，红白葵花相背开。
﻿草堂,金,赵秉文,七言绝句,几家篱落掩柴关，尽在浮岚涌翠间。稻垄明边通白水，竹梢缺处补青山。
﻿题东坡与佛印帖,金,赵秉文,七言绝句,鲁公食粥已数月，苏子探囊无一钱。身后胡椒八百斛，尔曹堪笑亦堪怜。
﻿过长安二首 其一 ,金,赵秉文,七言绝句,汉苑秦宫半夕阳，年年春色管兴亡。霸桥折尽青青柳，不为行人也断肠。
﻿过长安二首 其二 ,金,赵秉文,七言绝句,茂陵玉碗苔痕土，魏帝金盘月泫津。独有乾陵陵上柏，年来风雨不能神。
﻿过咸阳二首 其一 ,金,赵秉文,七言绝句,独立桥边望白云，摩挲古冢石麒麟。千秋万古功名骨，尽作咸阳原上尘。
﻿过咸阳二首 其二 ,金,赵秉文,七言绝句,上林池籞锁芳尘，直抵南山不属人。世上千年陵谷变，千村桑柘鹁鸪春。
﻿荔支图,金,赵秉文,七言绝句,雨滴铃声蜀道长，都缘一曲荔支香。宣和无限丹青手，好画当年花石纲。
﻿呼群鸣鹿图二首 其一 ,金,赵秉文,七言绝句,麑班剥落错古锦，麚角轮囷生肉芝。呦呦谁见呼群态，忆在秋山扈从时。
﻿呼群鸣鹿图二首 其二 ,金,赵秉文,七言绝句,霜林枫叶动秋山，谁道呦呦物性闲。同类呼群更媒祸，世间何处不黄间。
﻿临韩干马,金,赵秉文,七言绝句,秋日平原看肉飞，千金市骨眼中稀。世间赖有丹青手，韩干丹青又已非。
﻿五岳观四绝 其一 昼,金,赵秉文,七言绝句,浏浏清风下曲阿，亭亭午影转庭柯。帘钩不捲通明处，时有流莺趁蝶过。
﻿五岳观四绝 其二 夜,金,赵秉文,七言绝句,愔愔小雨一灯荧，犹记灵宫夜叩扃。绕树惊乌栖不定，踏翻柏子落阶庭。
﻿五岳观四绝 其三 晓,金,赵秉文,七言绝句,一声鹎鵊唤年芳，底事惊回蝶梦长。独倚栏干梳白发，满襟清快晓风凉。
﻿五岳观四绝 其四 暮,金,赵秉文,七言绝句,移床坐到晚凉时，手弄清泉似小儿。古观无人苍柏暗，偶看宿鸟暮争枝。
﻿载梅,金,赵秉文,七言绝句,满车饱载梅花共，车声㗀㗀不成弄。月落参横画角哀，横眠正作梅花梦。
﻿鸿沟,金,赵秉文,七言绝句,山川依旧霸图空，楚汉分沟一峡中。金翅鸟王分海立，却应筦尔笑英雄。
﻿题东岩道人读书堂,金,赵秉文,七言绝句,山头佛屋三五间，山势相连石岭关。名字不妨从我改，便称元子读书山。
﻿哀李平父,金,赵秉文,七言绝句,妙画清诗绝点尘，丹青才了已无身。钓台即是西州路，长使羊昙泪满巾。
﻿游崆峒四绝 其一 ,金,赵秉文,七言绝句,西邻鸟鼠北朝那，泾水东流入大河。一上参云亭上望，山川满目夕阳多。
﻿游崆峒四绝 其二 ,金,赵秉文,七言绝句,金汤形胜满秦中，战鼓惊飞北塞鸿。为向崆峒山试道，可能高枕听松风。
﻿游崆峒四绝 其三 ,金,赵秉文,七言绝句,断碑零落任苔封，想像当时问道宫。烟锁洞天三十六，时人空礼白云中。
﻿游崆峒四绝 其四 ,金,赵秉文,七言绝句,万松声里暮涛寒，尽在参云一望间。只欠悬流二千尺，天风吹下翠屏山。
﻿洮石砚,金,赵秉文,七言绝句,何年洮石鸭头绿，磨研来伴中书公。乞与玉堂挥翰手，便欲草檄系西戎。
﻿马上见桃花,金,赵秉文,七言绝句,可怜马上逢春色，不得明窗贮古瓶。只恐东风易零落，兔葵燕麦又青青。
﻿跋黄华墨竹二首 其一 ,金,赵秉文,七言绝句,老可能为竹写真，东坡解与竹传神。墨君有语君知否，须信黄华是可人。
﻿跋黄华墨竹二首 其二 ,金,赵秉文,七言绝句,淡墨闲临谢女真，萧然林下自风神。世间亦有丹青手，只解寻常写市人。
﻿闰八月十八日会同馆诸公同赋绝句五首 其一 ,金,赵秉文,七言绝句,一年十二度圆月，及到中秋此夜偏。天意自怜风露爽，更教明月十三圆。
﻿闰八月十八日会同馆诸公同赋绝句五首 其二 ,金,赵秉文,七言绝句,闰年都未有新霜，探借秋花十日香。径约同僚同一醉，有花有酒即重阳。
﻿闰八月十八日会同馆诸公同赋绝句五首 其三 ,金,赵秉文,七言绝句,太平胜事古难并，且尽清欢伴醉醒。座上少年三馆秀，也知傍有老人星。
﻿闰八月十八日会同馆诸公同赋绝句五首 其四 ,金,赵秉文,七言绝句,老去追欢强不能，少时思酒似痴蝇。佩刀左右更相笑，我已年来绝爱憎。
﻿闰八月十八日会同馆诸公同赋绝句五首 其五 ,金,赵秉文,七言绝句,宾主相忘间浊清，坐中谈笑杂歌声。道人嘿坐无分别，总是秋风万籁鸣。
﻿宿索水,金,赵秉文,七言绝句,楚汉相随京索间，路人指点旧河关。英雄成败一邱土，云自高飞水自闲。
